Booking_ID,Hotel_Type,Country,Booking_Channel,Customer_Type,Room_Type,Length_of_Stay,Rooms_Booked,Room_Rate,Extra_Charges,Booking_Status,Checkin_Date,Checkout_Date,Revenue
BKG202,Resort Hotel,India,Online,Group,Executive,3,2,354,20,Completed,2023-01-09 09:00:00,2023-01-12 09:00:00,2144
BKG203,City Hotel,India,Corporate,Business,Suite,4,1,213,51,Completed,2023-01-09 10:00:00,2023-01-13 10:00:00,903
BKG204,City Hotel,UAE,Online,Business,Suite,8,3,312,3,Completed,2023-01-09 11:00:00,2023-01-17 11:00:00,7491
BKG205,Resort Hotel,France,Travel Agent,Family,Executive,1,2,64,174,Completed,2023-01-09 12:00:00,2023-01-10 12:00:00,302
BKG206,City Hotel,Canada,Corporate,Group,Deluxe,9,3,390,145,Completed,2023-01-09 13:00:00,2023-01-18 13:00:00,10675
BKG207,Resort Hotel,India,Travel Agent,Couple,Standard,5,1,202,70,Completed,2023-01-09 14:00:00,2023-01-14 14:00:00,1080
BKG208,Resort Hotel,UK,Direct,Family,Deluxe,4,3,490,117,No Show,2023-01-09 15:00:00,2023-01-13 15:00:00,5997
BKG209,Resort Hotel,UAE,Online,Family,Executive,13,3,87,162,Completed,2023-01-09 16:00:00,2023-01-22 16:00:00,3555
BKG210,City Hotel,Australia,Travel Agent,Couple,Suite,8,2,86,6,Completed,2023-01-09 17:00:00,2023-01-17 17:00:00,1382
BKG211,City Hotel,Brazil,Travel Agent,Family,Deluxe,14,1,171,168,Completed,2023-01-09 18:00:00,2023-01-23 18:00:00,2562
BKG212,City Hotel,Australia,Travel Agent,Family,Suite,9,2,321,137,Cancelled,2023-01-09 19:00:00,2023-01-18 19:00:00,5915
BKG213,City Hotel,Germany,Corporate,Business,Suite,3,1,306,189,Cancelled,2023-01-09 20:00:00,2023-01-12 20:00:00,1107
BKG214,City Hotel,France,Corporate,Family,Deluxe,14,2,224,192,Completed,2023-01-09 21:00:00,2023-01-23 21:00:00,6464
BKG215,City Hotel,India,Corporate,Couple,Executive,4,1,485,139,Completed,2023-01-09 22:00:00,2023-01-13 22:00:00,2079
BKG216,City Hotel,China,Online,Group,Deluxe,1,2,342,90,Cancelled,2023-01-09 23:00:00,2023-01-10 23:00:00,774
BKG217,Resort Hotel,USA,Online,Group,Standard,12,1,350,155,Cancelled,2023-01-10 00:00:00,2023-01-22 00:00:00,4355
BKG218,City Hotel,France,Travel Agent,Group,Suite,14,2,191,57,Completed,2023-01-10 01:00:00,2023-01-24 01:00:00,5405
BKG219,Resort Hotel,UAE,Travel Agent,Business,Suite,3,3,490,183,Cancelled,2023-01-10 02:00:00,2023-01-13 02:00:00,4593
BKG220,City Hotel,India,Direct,Business,Executive,10,2,211,145,Cancelled,2023-01-10 03:00:00,2023-01-20 03:00:00,4365
BKG221,City Hotel,Brazil,Online,Business,Suite,5,3,499,192,Completed,2023-01-10 04:00:00,2023-01-15 04:00:00,7677
BKG222,City Hotel,India,Online,Couple,Suite,13,2,464,184,Completed,2023-01-10 05:00:00,2023-01-23 05:00:00,12248
BKG223,Resort Hotel,USA,Travel Agent,Group,Suite,8,3,388,177,Completed,2023-01-10 06:00:00,2023-01-18 06:00:00,9489
BKG224,Resort Hotel,Brazil,Corporate,Couple,Deluxe,14,1,477,126,Completed,2023-01-10 07:00:00,2023-01-24 07:00:00,6804
BKG225,Resort Hotel,Australia,Direct,Couple,Suite,1,3,72,44,Completed,2023-01-10 08:00:00,2023-01-11 08:00:00,260
BKG226,Resort Hotel,Brazil,Online,Family,Deluxe,1,1,399,189,No Show,2023-01-10 09:00:00,2023-01-11 09:00:00,588
BKG227,City Hotel,France,Online,Group,Executive,3,3,386,105,Completed,2023-01-10 10:00:00,2023-01-13 10:00:00,3579
BKG228,Resort Hotel,Australia,Online,Family,Standard,9,1,115,109,Completed,2023-01-10 11:00:00,2023-01-19 11:00:00,1144
BKG229,City Hotel,India,Online,Business,Suite,9,3,444,192,Completed,2023-01-10 12:00:00,2023-01-19 12:00:00,12180
BKG230,City Hotel,UAE,Direct,Business,Standard,1,2,482,54,Completed,2023-01-10 13:00:00,2023-01-11 13:00:00,1018
BKG231,Resort Hotel,Canada,Online,Couple,Deluxe,4,1,107,37,Completed,2023-01-10 14:00:00,2023-01-14 14:00:00,465
BKG232,Resort Hotel,UAE,Online,Couple,Executive,12,1,78,3,Completed,2023-01-10 15:00:00,2023-01-22 15:00:00,939
BKG233,Resort Hotel,India,Online,Family,Executive,8,3,132,14,Completed,2023-01-10 16:00:00,2023-01-18 16:00:00,3182
BKG234,Resort Hotel,USA,Online,Family,Deluxe,2,2,484,148,Completed,2023-01-10 17:00:00,2023-01-12 17:00:00,2084
BKG235,Resort Hotel,Canada,Corporate,Couple,Standard,4,1,178,148,Completed,2023-01-10 18:00:00,2023-01-14 18:00:00,860
BKG236,Resort Hotel,India,Online,Group,Suite,7,1,182,178,Cancelled,2023-01-10 19:00:00,2023-01-17 19:00:00,1452
BKG237,Resort Hotel,China,Online,Couple,Deluxe,7,2,164,107,Completed,2023-01-10 20:00:00,2023-01-17 20:00:00,2403
BKG238,Resort Hotel,France,Direct,Group,Deluxe,5,2,83,34,Completed,2023-01-10 21:00:00,2023-01-15 21:00:00,864
BKG239,City Hotel,China,Online,Family,Deluxe,7,2,174,124,Completed,2023-01-10 22:00:00,2023-01-17 22:00:00,2560
BKG240,Resort Hotel,Australia,Corporate,Business,Deluxe,6,1,127,3,Completed,2023-01-10 23:00:00,2023-01-16 23:00:00,765
BKG241,Resort Hotel,Germany,Online,Business,Deluxe,2,3,324,159,Completed,2023-01-11 00:00:00,2023-01-13 00:00:00,2103
BKG242,City Hotel,India,Travel Agent,Family,Executive,9,3,393,139,Completed,2023-01-11 01:00:00,2023-01-20 01:00:00,10750
BKG243,Resort Hotel,UK,Online,Family,Deluxe,5,1,217,53,Completed,2023-01-11 02:00:00,2023-01-16 02:00:00,1138
BKG244,City Hotel,UK,Online,Business,Executive,2,1,130,29,Completed,2023-01-11 03:00:00,2023-01-13 03:00:00,289
BKG245,City Hotel,Brazil,Travel Agent,Group,Standard,6,1,499,8,Completed,2023-01-11 04:00:00,2023-01-17 04:00:00,3002
BKG246,Resort Hotel,UAE,Online,Family,Suite,10,1,144,18,Completed,2023-01-11 05:00:00,2023-01-21 05:00:00,1458
BKG247,City Hotel,UAE,Travel Agent,Group,Executive,5,2,258,79,Completed,2023-01-11 06:00:00,2023-01-16 06:00:00,2659
BKG248,City Hotel,UAE,Online,Group,Suite,2,1,497,157,Completed,2023-01-11 07:00:00,2023-01-13 07:00:00,1151
BKG249,City Hotel,China,Travel Agent,Business,Suite,13,1,121,192,Completed,2023-01-11 08:00:00,2023-01-24 08:00:00,1765
BKG250,City Hotel,France,Direct,Group,Suite,10,1,194,109,Completed,2023-01-11 09:00:00,2023-01-21 09:00:00,2049
BKG251,Resort Hotel,India,Online,Business,Executive,10,2,87,44,Completed,2023-01-11 10:00:00,2023-01-21 10:00:00,1784
BKG252,City Hotel,USA,Online,Family,Executive,7,2,220,22,Completed,2023-01-11 11:00:00,2023-01-18 11:00:00,3102
BKG253,Resort Hotel,Brazil,Corporate,Couple,Executive,10,2,89,75,Completed,2023-01-11 12:00:00,2023-01-21 12:00:00,1855
BKG254,City Hotel,Australia,Travel Agent,Couple,Standard,13,1,222,4,Completed,2023-01-11 13:00:00,2023-01-24 13:00:00,2890
BKG255,City Hotel,Canada,Online,Couple,Executive,2,2,473,194,Completed,2023-01-11 14:00:00,2023-01-13 14:00:00,2086
BKG256,City Hotel,Australia,Online,Couple,Standard,7,1,248,118,Completed,2023-01-11 15:00:00,2023-01-18 15:00:00,1854
BKG257,City Hotel,India,Online,Couple,Executive,14,1,425,193,Completed,2023-01-11 16:00:00,2023-01-25 16:00:00,6143
BKG258,Resort Hotel,Germany,Online,Couple,Executive,6,3,393,42,Completed,2023-01-11 17:00:00,2023-01-17 17:00:00,7116
BKG259,Resort Hotel,UAE,Direct,Group,Suite,12,2,271,1,Cancelled,2023-01-11 18:00:00,2023-01-23 18:00:00,6505
BKG260,City Hotel,Canada,Corporate,Group,Deluxe,12,3,139,175,Cancelled,2023-01-11 19:00:00,2023-01-23 19:00:00,5179
BKG261,City Hotel,China,Travel Agent,Couple,Suite,4,3,335,185,Completed,2023-01-11 20:00:00,2023-01-15 20:00:00,4205
BKG262,Resort Hotel,India,Online,Family,Executive,4,2,212,39,Completed,2023-01-11 21:00:00,2023-01-15 21:00:00,1735
BKG263,City Hotel,Germany,Online,Family,Deluxe,12,2,499,98,Completed,2023-01-11 22:00:00,2023-01-23 22:00:00,12074
BKG264,City Hotel,China,Corporate,Group,Deluxe,6,3,477,180,Completed,2023-01-11 23:00:00,2023-01-17 23:00:00,8766
BKG265,City Hotel,Germany,Online,Group,Standard,9,1,437,186,Completed,2023-01-12 00:00:00,2023-01-21 00:00:00,4119
BKG266,Resort Hotel,UAE,Online,Couple,Deluxe,10,3,497,195,Cancelled,2023-01-12 01:00:00,2023-01-22 01:00:00,15105
BKG267,Resort Hotel,China,Online,Family,Standard,6,2,182,190,No Show,2023-01-12 02:00:00,2023-01-18 02:00:00,2374
BKG268,Resort Hotel,France,Travel Agent,Business,Suite,6,1,481,116,Completed,2023-01-12 03:00:00,2023-01-18 03:00:00,3002
BKG269,City Hotel,UK,Online,Couple,Standard,11,3,371,163,Cancelled,2023-01-12 04:00:00,2023-01-23 04:00:00,12406
BKG270,City Hotel,Australia,Online,Group,Executive,1,3,400,39,Completed,2023-01-12 05:00:00,2023-01-13 05:00:00,1239
BKG271,Resort Hotel,France,Corporate,Group,Deluxe,5,3,332,133,Completed,2023-01-12 06:00:00,2023-01-17 06:00:00,5113
BKG272,Resort Hotel,Canada,Travel Agent,Group,Executive,1,2,201,141,Completed,2023-01-12 07:00:00,2023-01-13 07:00:00,543
BKG273,Resort Hotel,Brazil,Online,Business,Deluxe,11,3,361,124,Completed,2023-01-12 08:00:00,2023-01-23 08:00:00,12037
BKG274,Resort Hotel,UK,Corporate,Family,Deluxe,14,2,94,100,Cancelled,2023-01-12 09:00:00,2023-01-26 09:00:00,2732
BKG275,City Hotel,France,Online,Group,Suite,9,1,373,32,Completed,2023-01-12 10:00:00,2023-01-21 10:00:00,3389
BKG276,Resort Hotel,India,Online,Couple,Standard,10,1,461,107,Completed,2023-01-12 11:00:00,2023-01-22 11:00:00,4717
BKG277,City Hotel,Germany,Travel Agent,Business,Suite,4,3,310,146,Cancelled,2023-01-12 12:00:00,2023-01-16 12:00:00,3866
BKG278,Resort Hotel,Canada,Online,Family,Standard,2,2,268,170,Completed,2023-01-12 13:00:00,2023-01-14 13:00:00,1242
BKG279,City Hotel,India,Online,Couple,Suite,9,3,157,53,Completed,2023-01-12 14:00:00,2023-01-21 14:00:00,4292
BKG280,Resort Hotel,UK,Corporate,Couple,Suite,6,1,96,95,Completed,2023-01-12 15:00:00,2023-01-18 15:00:00,671
BKG281,Resort Hotel,Germany,Direct,Business,Deluxe,14,2,182,91,Cancelled,2023-01-12 16:00:00,2023-01-26 16:00:00,5187
BKG282,Resort Hotel,Canada,Travel Agent,Business,Suite,11,1,310,91,Cancelled,2023-01-12 17:00:00,2023-01-23 17:00:00,3501
BKG283,Resort Hotel,Brazil,Online,Business,Suite,13,1,225,123,No Show,2023-01-12 18:00:00,2023-01-25 18:00:00,3048
BKG284,City Hotel,UK,Online,Group,Standard,10,2,170,94,Completed,2023-01-12 19:00:00,2023-01-22 19:00:00,3494
BKG285,Resort Hotel,Canada,Online,Family,Suite,3,2,378,60,Completed,2023-01-12 20:00:00,2023-01-15 20:00:00,2328
BKG286,City Hotel,France,Online,Group,Deluxe,13,2,352,140,Completed,2023-01-12 21:00:00,2023-01-25 21:00:00,9292
BKG287,City Hotel,Canada,Online,Business,Suite,12,3,239,169,Completed,2023-01-12 22:00:00,2023-01-24 22:00:00,8773
BKG288,City Hotel,UK,Travel Agent,Business,Executive,2,3,460,17,Completed,2023-01-12 23:00:00,2023-01-14 23:00:00,2777
BKG289,City Hotel,UAE,Online,Business,Executive,6,2,309,108,Completed,2023-01-13 00:00:00,2023-01-19 00:00:00,3816
BKG290,Resort Hotel,France,Online,Group,Standard,10,2,226,71,Completed,2023-01-13 01:00:00,2023-01-23 01:00:00,4591
BKG291,City Hotel,India,Travel Agent,Couple,Standard,6,3,396,112,Completed,2023-01-13 02:00:00,2023-01-19 02:00:00,7240
BKG292,City Hotel,UK,Online,Business,Executive,14,2,114,192,Completed,2023-01-13 03:00:00,2023-01-27 03:00:00,3384
BKG293,City Hotel,UAE,Direct,Group,Suite,12,1,401,47,Completed,2023-01-13 04:00:00,2023-01-25 04:00:00,4859
BKG294,Resort Hotel,USA,Online,Business,Suite,12,2,385,94,Cancelled,2023-01-13 05:00:00,2023-01-25 05:00:00,9334
BKG295,Resort Hotel,Brazil,Corporate,Group,Standard,9,3,392,83,Completed,2023-01-13 06:00:00,2023-01-22 06:00:00,10667
BKG296,Resort Hotel,UAE,Corporate,Family,Deluxe,5,2,269,163,Completed,2023-01-13 07:00:00,2023-01-18 07:00:00,2853
BKG297,Resort Hotel,USA,Corporate,Family,Suite,11,2,366,86,No Show,2023-01-13 08:00:00,2023-01-24 08:00:00,8138
BKG298,City Hotel,Australia,Online,Group,Executive,12,1,197,172,Completed,2023-01-13 09:00:00,2023-01-25 09:00:00,2536
BKG299,City Hotel,Germany,Direct,Business,Deluxe,9,2,149,137,Completed,2023-01-13 10:00:00,2023-01-22 10:00:00,2819
BKG300,Resort Hotel,UAE,Online,Group,Deluxe,13,3,168,136,Completed,2023-01-13 11:00:00,2023-01-26 11:00:00,6688
BKG301,City Hotel,China,Online,Family,Suite,5,3,158,173,Completed,2023-01-13 12:00:00,2023-01-18 12:00:00,2543
BKG302,City Hotel,Brazil,Online,Group,Deluxe,2,1,441,144,Completed,2023-01-13 13:00:00,2023-01-15 13:00:00,1026
BKG303,City Hotel,UAE,Online,Family,Standard,1,1,131,194,No Show,2023-01-13 14:00:00,2023-01-14 14:00:00,325
BKG304,Resort Hotel,USA,Online,Family,Deluxe,9,3,62,32,Completed,2023-01-13 15:00:00,2023-01-22 15:00:00,1706
BKG305,Resort Hotel,China,Online,Couple,Standard,10,2,470,64,Completed,2023-01-13 16:00:00,2023-01-23 16:00:00,9464
BKG306,City Hotel,Brazil,Online,Business,Suite,7,3,348,147,Completed,2023-01-13 17:00:00,2023-01-20 17:00:00,7455
BKG307,Resort Hotel,China,Travel Agent,Group,Deluxe,3,1,141,193,No Show,2023-01-13 18:00:00,2023-01-16 18:00:00,616
BKG308,Resort Hotel,France,Online,Business,Executive,12,3,287,125,Completed,2023-01-13 19:00:00,2023-01-25 19:00:00,10457
BKG309,Resort Hotel,USA,Travel Agent,Business,Executive,6,1,233,143,Completed,2023-01-13 20:00:00,2023-01-19 20:00:00,1541
BKG310,Resort Hotel,Canada,Direct,Family,Standard,10,3,227,141,Cancelled,2023-01-13 21:00:00,2023-01-23 21:00:00,6951
BKG311,Resort Hotel,France,Online,Family,Standard,4,2,259,128,Cancelled,2023-01-13 22:00:00,2023-01-17 22:00:00,2200
BKG312,City Hotel,Brazil,Travel Agent,Group,Suite,14,2,325,162,Completed,2023-01-13 23:00:00,2023-01-27 23:00:00,9262
BKG313,Resort Hotel,Brazil,Direct,Group,Deluxe,9,1,353,128,Completed,2023-01-14 00:00:00,2023-01-23 00:00:00,3305
BKG314,City Hotel,UK,Online,Group,Standard,2,2,405,170,Completed,2023-01-14 01:00:00,2023-01-16 01:00:00,1790
BKG315,City Hotel,USA,Online,Family,Standard,14,1,324,68,Completed,2023-01-14 02:00:00,2023-01-28 02:00:00,4604
BKG316,Resort Hotel,Australia,Corporate,Couple,Suite,11,2,374,74,Cancelled,2023-01-14 03:00:00,2023-01-25 03:00:00,8302
BKG317,City Hotel,Australia,Direct,Group,Deluxe,12,3,322,95,Completed,2023-01-14 04:00:00,2023-01-26 04:00:00,11687
BKG318,City Hotel,Brazil,Travel Agent,Family,Deluxe,12,2,461,182,Completed,2023-01-14 05:00:00,2023-01-26 05:00:00,11246
BKG319,City Hotel,Australia,Online,Couple,Standard,4,3,85,143,Completed,2023-01-14 06:00:00,2023-01-18 06:00:00,1163
BKG320,Resort Hotel,Germany,Direct,Business,Deluxe,1,1,471,120,No Show,2023-01-14 07:00:00,2023-01-15 07:00:00,591
BKG321,Resort Hotel,UK,Online,Family,Deluxe,7,2,387,194,Cancelled,2023-01-14 08:00:00,2023-01-21 08:00:00,5612
BKG322,City Hotel,Brazil,Online,Group,Deluxe,14,2,119,110,Completed,2023-01-14 09:00:00,2023-01-28 09:00:00,3442
BKG323,Resort Hotel,Australia,Online,Group,Executive,4,3,165,190,Cancelled,2023-01-14 10:00:00,2023-01-18 10:00:00,2170
BKG324,Resort Hotel,USA,Online,Couple,Deluxe,5,1,459,71,Cancelled,2023-01-14 11:00:00,2023-01-19 11:00:00,2366
BKG325,Resort Hotel,UAE,Corporate,Couple,Executive,12,2,50,149,Completed,2023-01-14 12:00:00,2023-01-26 12:00:00,1349
BKG326,Resort Hotel,Canada,Corporate,Family,Deluxe,1,1,130,183,Completed,2023-01-14 13:00:00,2023-01-15 13:00:00,313
BKG327,City Hotel,France,Corporate,Couple,Deluxe,2,1,435,51,Completed,2023-01-14 14:00:00,2023-01-16 14:00:00,921
BKG328,City Hotel,France,Online,Family,Deluxe,12,2,469,154,Completed,2023-01-14 15:00:00,2023-01-26 15:00:00,11410
BKG329,Resort Hotel,Germany,Travel Agent,Couple,Standard,4,3,489,63,Completed,2023-01-14 16:00:00,2023-01-18 16:00:00,5931
BKG330,Resort Hotel,China,Corporate,Business,Standard,2,1,84,44,Completed,2023-01-14 17:00:00,2023-01-16 17:00:00,212
BKG331,City Hotel,USA,Online,Group,Executive,14,1,432,194,No Show,2023-01-14 18:00:00,2023-01-28 18:00:00,6242
BKG332,City Hotel,China,Direct,Group,Deluxe,14,2,332,25,Completed,2023-01-14 19:00:00,2023-01-28 19:00:00,9321
BKG333,Resort Hotel,UK,Corporate,Business,Executive,13,1,244,140,Completed,2023-01-14 20:00:00,2023-01-27 20:00:00,3312
BKG334,City Hotel,Canada,Travel Agent,Group,Deluxe,1,2,233,157,Cancelled,2023-01-14 21:00:00,2023-01-15 21:00:00,623
BKG335,Resort Hotel,UK,Online,Group,Suite,10,1,95,77,Completed,2023-01-14 22:00:00,2023-01-24 22:00:00,1027
BKG336,Resort Hotel,Brazil,Travel Agent,Group,Executive,1,3,197,29,Completed,2023-01-14 23:00:00,2023-01-15 23:00:00,620
BKG337,City Hotel,USA,Direct,Group,Standard,6,3,313,171,Completed,2023-01-15 00:00:00,2023-01-21 00:00:00,5805
BKG338,City Hotel,Brazil,Online,Business,Suite,2,3,142,175,Completed,2023-01-15 01:00:00,2023-01-17 01:00:00,1027
BKG339,Resort Hotel,India,Corporate,Family,Standard,3,3,377,101,Completed,2023-01-15 02:00:00,2023-01-18 02:00:00,3494
BKG340,Resort Hotel,Australia,Online,Group,Suite,5,2,163,8,Completed,2023-01-15 03:00:00,2023-01-20 03:00:00,1638
BKG341,City Hotel,France,Travel Agent,Business,Suite,3,2,396,175,Cancelled,2023-01-15 04:00:00,2023-01-18 04:00:00,2551
BKG342,Resort Hotel,UAE,Travel Agent,Group,Suite,6,2,331,95,Completed,2023-01-15 05:00:00,2023-01-21 05:00:00,4067
BKG343,City Hotel,Brazil,Travel Agent,Business,Executive,7,2,152,183,Completed,2023-01-15 06:00:00,2023-01-22 06:00:00,2311
BKG344,Resort Hotel,China,Corporate,Business,Executive,10,2,251,67,Completed,2023-01-15 07:00:00,2023-01-25 07:00:00,5087
BKG345,City Hotel,India,Online,Family,Standard,6,3,111,133,Cancelled,2023-01-15 08:00:00,2023-01-21 08:00:00,2131
BKG346,City Hotel,France,Online,Couple,Executive,2,1,143,192,Cancelled,2023-01-15 09:00:00,2023-01-17 09:00:00,478
BKG347,City Hotel,Brazil,Corporate,Family,Standard,9,1,466,88,Completed,2023-01-15 10:00:00,2023-01-24 10:00:00,4282
BKG348,Resort Hotel,India,Online,Family,Deluxe,2,3,366,194,Completed,2023-01-15 11:00:00,2023-01-17 11:00:00,2390
BKG349,Resort Hotel,India,Online,Group,Standard,6,3,277,20,Completed,2023-01-15 12:00:00,2023-01-21 12:00:00,5006
BKG350,City Hotel,USA,Online,Business,Standard,9,2,453,77,Completed,2023-01-15 13:00:00,2023-01-24 13:00:00,8231
BKG351,Resort Hotel,UK,Online,Couple,Executive,9,2,117,29,Completed,2023-01-15 14:00:00,2023-01-24 14:00:00,2135
BKG352,City Hotel,India,Travel Agent,Business,Standard,2,1,334,56,Completed,2023-01-15 15:00:00,2023-01-17 15:00:00,724
BKG353,City Hotel,Germany,Corporate,Group,Executive,9,1,351,54,Completed,2023-01-15 16:00:00,2023-01-24 16:00:00,3213
BKG354,Resort Hotel,UK,Online,Business,Standard,8,2,214,1,Completed,2023-01-15 17:00:00,2023-01-23 17:00:00,3425
BKG355,Resort Hotel,France,Online,Group,Deluxe,14,2,150,47,Completed,2023-01-15 18:00:00,2023-01-29 18:00:00,4247
BKG356,City Hotel,France,Online,Family,Executive,7,3,292,21,Completed,2023-01-15 19:00:00,2023-01-22 19:00:00,6153
BKG357,Resort Hotel,France,Online,Family,Executive,13,2,139,140,Completed,2023-01-15 20:00:00,2023-01-28 20:00:00,3754
BKG358,Resort Hotel,France,Online,Group,Deluxe,11,3,486,88,Cancelled,2023-01-15 21:00:00,2023-01-26 21:00:00,16126
BKG359,City Hotel,Germany,Online,Family,Executive,8,2,438,111,Completed,2023-01-15 22:00:00,2023-01-23 22:00:00,7119
BKG360,City Hotel,Brazil,Corporate,Business,Standard,10,1,137,42,Completed,2023-01-15 23:00:00,2023-01-25 23:00:00,1412
BKG361,Resort Hotel,Canada,Travel Agent,Couple,Suite,8,3,176,74,Completed,2023-01-16 00:00:00,2023-01-24 00:00:00,4298
BKG362,City Hotel,India,Online,Couple,Executive,1,1,156,73,Completed,2023-01-16 01:00:00,2023-01-17 01:00:00,229
BKG363,City Hotel,France,Travel Agent,Business,Suite,9,3,371,48,Completed,2023-01-16 02:00:00,2023-01-25 02:00:00,10065
BKG364,Resort Hotel,UK,Direct,Couple,Standard,6,3,448,164,Cancelled,2023-01-16 03:00:00,2023-01-22 03:00:00,8228
BKG365,City Hotel,UK,Online,Business,Deluxe,1,1,351,107,Completed,2023-01-16 04:00:00,2023-01-17 04:00:00,458
BKG366,City Hotel,India,Online,Group,Executive,1,1,293,34,Completed,2023-01-16 05:00:00,2023-01-17 05:00:00,327
BKG367,Resort Hotel,Brazil,Travel Agent,Couple,Suite,13,2,234,18,Completed,2023-01-16 06:00:00,2023-01-29 06:00:00,6102
BKG368,Resort Hotel,UAE,Online,Group,Deluxe,7,3,313,27,Completed,2023-01-16 07:00:00,2023-01-23 07:00:00,6600
BKG369,City Hotel,UAE,Travel Agent,Group,Deluxe,10,2,470,105,Cancelled,2023-01-16 08:00:00,2023-01-26 08:00:00,9505
BKG370,City Hotel,Canada,Corporate,Business,Executive,2,3,150,111,Completed,2023-01-16 09:00:00,2023-01-18 09:00:00,1011
BKG371,Resort Hotel,Brazil,Online,Couple,Suite,6,2,490,184,Completed,2023-01-16 10:00:00,2023-01-22 10:00:00,6064
BKG372,Resort Hotel,India,Travel Agent,Family,Executive,13,1,302,114,Completed,2023-01-16 11:00:00,2023-01-29 11:00:00,4040
BKG373,Resort Hotel,UAE,Travel Agent,Family,Standard,5,1,191,188,Completed,2023-01-16 12:00:00,2023-01-21 12:00:00,1143
BKG374,Resort Hotel,UAE,Online,Family,Deluxe,5,2,438,170,Cancelled,2023-01-16 13:00:00,2023-01-21 13:00:00,4550
BKG375,City Hotel,UAE,Online,Family,Suite,10,1,302,120,Cancelled,2023-01-16 14:00:00,2023-01-26 14:00:00,3140
BKG376,Resort Hotel,China,Corporate,Business,Executive,12,2,122,187,Completed,2023-01-16 15:00:00,2023-01-28 15:00:00,3115
BKG377,Resort Hotel,Germany,Direct,Group,Deluxe,6,3,263,137,Cancelled,2023-01-16 16:00:00,2023-01-22 16:00:00,4871
BKG378,City Hotel,India,Corporate,Couple,Executive,14,3,428,78,Completed,2023-01-16 17:00:00,2023-01-30 17:00:00,18054
BKG379,Resort Hotel,Australia,Direct,Business,Suite,11,1,348,95,Completed,2023-01-16 18:00:00,2023-01-27 18:00:00,3923
BKG380,City Hotel,USA,Online,Family,Standard,8,1,482,194,Completed,2023-01-16 19:00:00,2023-01-24 19:00:00,4050
BKG381,Resort Hotel,USA,Online,Couple,Standard,5,1,428,23,Cancelled,2023-01-16 20:00:00,2023-01-21 20:00:00,2163
BKG382,Resort Hotel,Brazil,Online,Business,Standard,8,3,221,127,Completed,2023-01-16 21:00:00,2023-01-24 21:00:00,5431
BKG383,Resort Hotel,India,Online,Group,Executive,5,2,489,171,Completed,2023-01-16 22:00:00,2023-01-21 22:00:00,5061
BKG384,City Hotel,India,Corporate,Family,Deluxe,10,1,353,157,Completed,2023-01-16 23:00:00,2023-01-26 23:00:00,3687
BKG385,City Hotel,USA,Direct,Couple,Standard,6,2,463,114,Cancelled,2023-01-17 00:00:00,2023-01-23 00:00:00,5670
BKG386,Resort Hotel,Canada,Corporate,Couple,Standard,8,1,466,44,Completed,2023-01-17 01:00:00,2023-01-25 01:00:00,3772
BKG387,City Hotel,USA,Travel Agent,Family,Standard,2,1,279,117,Completed,2023-01-17 02:00:00,2023-01-19 02:00:00,675
BKG388,City Hotel,India,Online,Group,Standard,7,1,470,59,Completed,2023-01-17 03:00:00,2023-01-24 03:00:00,3349
BKG389,City Hotel,UAE,Online,Family,Suite,3,2,483,115,Completed,2023-01-17 04:00:00,2023-01-20 04:00:00,3013
